Fix All Errors Report
 = = = = = = = = = = = = = = = = = = = = = 

Total Issues Found: 65909
Summary by Type:
  License Header: 41
  Markdown: 488
  MyPy: 2
  NotificationsReport: 1
  Type Check: 1
  Unit Tests: 10
  Whitespace: 65366

Details:
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\action_audit_report.json:1 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:50 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:51 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:52 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:53 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:54 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:55 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:56 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:57 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:58 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:59 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:60 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:61 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:62 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:63 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:64 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:65 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:66 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:67 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:68 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:69 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:70 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:71 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:72 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:73 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:74 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:75 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:76 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:77 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:78 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:79 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:80 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:81 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:82 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:83 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:84 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:85 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:86 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:87 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:88 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:89 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:90 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:91 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:92 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:93 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:94 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:95 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:96 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:97 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:98 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:99 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:100 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:101 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:102 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:103 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:104 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:105 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:106 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:107 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:108 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:109 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:110 | Trailing whitespace
[FIXED] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\e2e_testing.py.plan.md:0 | Applied whitespace fixes
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:1 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:2 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:3 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:4 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:5 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:6 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:7 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:8 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:9 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:10 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:11 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:12 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:13 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:14 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:15 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:16 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:17 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:18 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:19 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:20 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:21 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:22 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:23 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:24 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:25 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:26 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:27 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:28 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:29 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:30 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:31 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:32 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:33 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:34 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:35 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:36 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:37 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:38 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:39 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:40 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:41 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:42 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:43 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:44 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:45 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:46 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:47 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:48 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:49 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:50 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:51 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:52 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:53 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:54 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:55 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:56 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:57 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:58 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:59 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:60 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:61 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:62 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:63 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:64 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:65 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:66 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:67 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:68 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:69 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:70 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:71 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:72 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:73 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:74 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:75 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:76 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:77 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:78 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:79 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:80 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:81 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:82 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:83 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:84 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:85 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:86 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:87 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:88 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:89 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:90 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:91 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:92 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:93 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:94 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:95 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:96 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:97 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:98 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:99 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:100 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:101 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:102 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:103 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:104 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:105 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:106 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:107 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:108 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:109 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:110 | Trailing whitespace
[FIXED] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_api.py.plan.md:0 | Applied whitespace fixes
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:1 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:2 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:3 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:4 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:5 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:6 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:7 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:8 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:9 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:10 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:11 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:12 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:13 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:14 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:15 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:16 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:17 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:18 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:19 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:20 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:21 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:22 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:23 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:24 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:25 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:26 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:27 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:28 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:29 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:30 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:31 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:32 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:33 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:34 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:35 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:36 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:37 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:38 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:39 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:40 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:41 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:42 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:43 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:44 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:45 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:46 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:47 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:48 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:49 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:50 | Trailing whitespace
[OPEN] Whitespace | C:\Users\kdejo\DEV\DebVisor\opt\graphql_integration.py.plan.md:51 | Trailing whitespace
